Month;Day;Hour;Minute;Second;Sensor;Value
1;3;2;19;58;4;84,36
1;3;2;19;58;15;-7,52
1;3;2;19;58;18;-8,22
1;3;2;19;58;19;-8,53
1;3;2;21;46;6;0,00
1;3;2;40;56;16;3,35
1;3;2;50;24;-1;70,00
1;3;3;31;8;16;3,97
1;3;3;33;21;3;84,72
1;3;3;33;39;5;22,00
1;3;3;33;39;14;3,00
1;3;3;33;39;13;33,00
1;3;3;33;39;2;0,10
1;3;3;33;39;9;0,10
1;3;3;33;39;12;0,09
1;3;3;33;39;1;0,00
1;3;3;33;39;8;0,00
1;3;3;33;39;11;0,00
1;3;3;33;39;4;72,08
1;3;3;33;39;15;-10,47
1;3;3;33;39;18;-10,30
1;3;3;33;39;19;-9,36
1;3;3;39;35;6;0,00
1;3;3;43;44;-1;70,00
1;3;4;3;43;5;0,00
1;3;4;3;43;14;7,00
1;3;4;3;43;13;10,00
1;3;4;3;43;2;0,10
1;3;4;3;43;9;0,11
1;3;4;3;43;12;0,11
1;3;4;3;43;1;0,00
1;3;4;3;43;8;0,00
1;3;4;3;43;11;0,00
1;3;4;3;43;4;77,14
1;3;4;3;43;15;-11,77
1;3;4;3;43;18;-11,55
1;3;4;3;43;19;-11,42
1;3;4;34;25;-1;70,00
1;3;4;37;3;6;0,00
1;3;4;47;52;16;6,00
1;3;4;48;28;3;85,82
1;3;5;17;6;5;0,00
1;3;5;17;6;14;22,00
1;3;5;17;6;13;7,00
1;3;5;17;6;2;0,15
1;3;5;17;6;9;0,17
1;3;5;17;6;12;0,16
1;3;5;17;6;1;261,00
1;3;5;17;6;8;247,69
1;3;5;17;6;11;225,89
1;3;5;17;6;4;88,09
1;3;5;17;6;15;-12,31
1;3;5;17;6;18;-12,03
1;3;5;17;6;19;-10,98
1;3;5;22;4;6;32,00
1;3;5;31;28;3;87,92
1;3;5;37;5;-1;70,00
1;3;5;57;32;16;8,22
1;3;6;4;21;-1;70,00
1;3;6;4;30;6;51,00
1;3;6;20;41;16;9,49
1;3;6;21;46;5;0,00
1;3;6;21;46;14;52,00
1;3;6;21;46;13;4,00
1;3;6;21;46;2;0,19
1;3;6;21;46;9;0,20
1;3;6;21;46;12;0,20
1;3;6;21;46;1;928,00
1;3;6;21;46;8;912,22
1;3;6;21;46;11;827,39
1;3;6;21;46;4;83,04
1;3;6;21;46;15;-11,35
1;3;6;21;46;18;-11,36
1;3;6;21;46;19;-11,62
1;3;6;33;41;3;88,35
1;3;7;13;27;5;98,00
1;3;7;13;27;14;0,00
1;3;7;13;27;13;87,00
1;3;7;13;27;2;2934,88
1;3;7;13;27;9;2791,07
1;3;7;13;27;12;2814,55
1;3;7;13;27;1;1887,00
1;3;7;13;27;8;1728,49
1;3;7;13;27;11;1707,75
1;3;7;13;27;4;100,00
1;3;7;13;27;15;-9,23
1;3;7;13;27;18;-9,62
1;3;7;13;27;19;-9,37
1;3;7;13;55;6;0,00
1;3;7;34;13;3;90,96
1;3;7;40;49;-1;60,00
1;3;7;59;15;16;11,62
1;3;8;11;10;16;15,00
1;3;8;11;52;5;0,00
1;3;8;11;52;14;6,00
1;3;8;11;52;13;0,00
1;3;8;11;52;2;5824,02
1;3;8;11;52;9;6319,07
1;3;8;11;52;12;5445,46
1;3;8;11;52;1;81,00
1;3;8;11;52;8;83,43
1;3;8;11;52;11;81,84
1;3;8;11;52;4;79,61
1;3;8;11;52;15;-8,94
1;3;8;11;52;18;-8,43
1;3;8;11;52;19;-8,89
1;3;8;18;2;-1;80,00
1;3;8;29;28;6;0,00
1;3;8;57;25;3;94,66
1;3;9;3;25;-1;80,00
1;3;9;8;40;6;22,00
1;3;9;20;18;5;0,00
1;3;9;20;18;14;25,00
1;3;9;20;18;13;0,00
1;3;9;20;18;2;36006,12
1;3;9;20;18;9;33665,72
1;3;9;20;18;12;34961,94
1;3;9;20;18;1;0,00
1;3;9;20;18;8;0,00
1;3;9;20;18;11;0,00
1;3;9;20;18;4;78,41
1;3;9;20;18;15;-8,50
1;3;9;20;18;18;-9,29
1;3;9;20;18;19;-8,73
1;3;9;37;28;16;21,21
1;3;9;39;20;3;100,68
1;3;10;27;15;5;121,00
1;3;10;27;15;14;0,00
1;3;10;27;15;13;113,00
1;3;10;27;15;2;53827,31
1;3;10;27;15;9;57487,56
1;3;10;27;15;12;59102,38
1;3;10;27;15;1;0,00
1;3;10;27;15;8;0,00
1;3;10;27;15;11;0,00
1;3;10;27;15;4;84,01
1;3;10;27;15;15;-7,70
1;3;10;27;15;18;-7,60
1;3;10;27;15;19;-8,09
1;3;10;45;17;6;5,00
1;3;10;47;54;-1;80,00
1;3;10;56;16;3;99,33
1;3;10;56;39;16;18,97
1;3;11;2;21;3;97,58
1;3;11;21;13;6;0,00
1;3;11;29;29;16;16,43
1;3;11;36;57;5;84,00
1;3;11;36;57;14;5,00
1;3;11;36;57;13;97,00
1;3;11;36;57;2;35376,15
1;3;11;36;57;9;32333,80
1;3;11;36;57;12;35800,66
1;3;11;36;57;1;161,00
1;3;11;36;57;8;147,96
1;3;11;36;57;11;139,38
1;3;11;36;57;4;76,05
1;3;11;36;57;15;-7,16
1;3;11;36;57;18;-6,70
1;3;11;36;57;19;-7,32
1;3;11;47;44;-1;80,00
1;3;12;2;37;6;3,00
1;3;12;21;44;-1;80,00
1;3;12;27;52;5;18,00
1;3;12;27;52;14;4,00
1;3;12;27;52;13;28,00
1;3;12;27;52;2;68508,08
1;3;12;27;52;9;70494,82
1;3;12;27;52;12;61725,78
1;3;12;27;52;1;0,00
1;3;12;27;52;8;0,00
1;3;12;27;52;11;0,00
1;3;12;27;52;4;80,68
1;3;12;27;52;15;-9,36
1;3;12;27;52;18;-8,97
1;3;12;27;52;19;-9,03
1;3;12;36;7;16;15,00
1;3;12;51;38;3;96,00
1;3;13;18;48;-1;80,00
1;3;13;19;7;16;14,23
1;3;13;21;29;6;0,00
1;3;13;56;23;3;94,22
1;3;13;59;22;5;62,00
1;3;13;59;22;14;14,00
1;3;13;59;22;13;73,00
1;3;13;59;22;2;91960,01
1;3;13;59;22;9;96006,25
1;3;13;59;22;12;90120,81
1;3;13;59;22;1;0,00
1;3;13;59;22;8;0,00
1;3;13;59;22;11;0,00
1;3;13;59;22;4;85,42
1;3;13;59;22;15;-9,03
1;3;13;59;22;18;-8,88
1;3;13;59;22;19;-9,05
1;3;14;5;58;6;17,00
1;3;14;9;39;16;15,73
1;3;14;16;49;5;0,00
1;3;14;16;49;14;30,00
1;3;14;16;49;13;4,00
1;3;14;16;49;2;97796,03
1;3;14;16;49;9;100240,93
1;3;14;16;49;12;88896,59
1;3;14;16;49;1;0,00
1;3;14;16;49;8;0,00
1;3;14;16;49;11;0,00
1;3;14;16;49;4;72,52
1;3;14;16;49;15;-7,53
1;3;14;16;49;18;-7,85
1;3;14;16;49;19;-7,19
1;3;14;17;42;-1;80,00
1;3;14;35;31;3;97,05
1;3;15;10;3;-1;80,00
1;3;15;23;6;5;68,00
1;3;15;23;6;14;39,00
1;3;15;23;6;13;66,00
1;3;15;23;6;2;55965,19
1;3;15;23;6;9;52999,04
1;3;15;23;6;12;52551,31
1;3;15;23;6;1;0,00
1;3;15;23;6;8;0,00
1;3;15;23;6;11;0,00
1;3;15;23;6;4;80,29
1;3;15;23;6;15;-6,63
1;3;15;23;6;18;-6,15
1;3;15;23;6;19;-6,00
1;3;15;44;31;6;35,00
1;3;15;56;27;16;16,43
1;3;15;59;55;3;97,80
1;3;16;12;7;5;63,00
1;3;16;12;7;14;0,00
1;3;16;12;7;13;68,00
1;3;16;12;7;2;41880,43
1;3;16;12;7;9;42969,32
1;3;16;12;7;12;41587,27
1;3;16;12;7;1;0,00
1;3;16;12;7;8;0,00
1;3;16;12;7;11;0,00
1;3;16;12;7;4;79,78
1;3;16;12;7;15;-5,69
1;3;16;12;7;18;-5,75
1;3;16;12;7;19;-5,63
1;3;16;30;19;6;12,00
1;3;16;34;54;3;97,36
1;3;16;36;54;-1;80,00
1;3;16;56;35;16;17,75
1;3;17;2;5;16;18,97
1;3;17;24;27;5;0,00
1;3;17;24;27;14;4,00
1;3;17;24;27;13;9,00
1;3;17;24;27;2;23263,15
1;3;17;24;27;9;24123,88
1;3;17;24;27;12;20983,36
1;3;17;24;27;1;0,00
1;3;17;24;27;8;0,00
1;3;17;24;27;11;0,00
1;3;17;24;27;4;72,40
1;3;17;24;27;15;-6,05
1;3;17;24;27;18;-6,24
1;3;17;24;27;19;-6,51
1;3;17;26;18;-1;80,00
1;3;17;34;37;3;98,67
1;3;17;37;2;6;0,00
1;3;18;2;48;-1;60,00
1;3;18;6;15;16;21,21
1;3;18;18;37;6;0,00
1;3;18;27;40;5;2,00
1;3;18;27;40;14;0,00
1;3;18;27;40;13;12,00
1;3;18;27;40;2;0,21
1;3;18;27;40;9;0,20
1;3;18;27;40;12;0,22
1;3;18;27;40;1;1609,00
1;3;18;27;40;8;1721,63
1;3;18;27;40;11;1611,45
1;3;18;27;40;4;100,00
1;3;18;27;40;15;-5,25
1;3;18;27;40;18;-5,26
1;3;18;27;40;19;-5,32
1;3;18;50;38;3;101,44
1;3;19;7;24;3;99,28
1;3;19;18;3;5;0,00
1;3;19;18;3;14;4,00
1;3;19;18;3;13;9,00
1;3;19;18;3;2;0,11
1;3;19;18;3;9;0,10
1;3;19;18;3;12;0,10
1;3;19;18;3;1;1358,00
1;3;19;18;3;8;1332,20
1;3;19;18;3;11;1274,91
1;3;19;18;3;4;88,31
1;3;19;18;3;15;-6,38
1;3;19;18;3;18;-6,71
1;3;19;18;3;19;-6,69
1;3;19;21;23;-1;70,00
1;3;19;21;55;6;14,00
1;3;19;27;54;16;19,56
1;3;20;6;22;-1;60,00
1;3;20;13;28;3;99,05
1;3;20;24;39;16;18,37
1;3;20;34;27;6;0,00
1;3;20;49;11;5;0,00
1;3;20;49;11;14;15,00
1;3;20;49;11;13;0,00
1;3;20;49;11;2;0,07
1;3;20;49;11;9;0,07
1;3;20;49;11;12;0,08
1;3;20;49;11;1;1689,00
1;3;20;49;11;8;1763,32
1;3;20;49;11;11;1918,49
1;3;20;49;11;4;87,98
1;3;20;49;11;15;-4,04
1;3;20;49;11;18;-3,81
1;3;20;49;11;19;-3,94
1;3;21;7;32;16;17,10
1;3;21;11;25;5;68,00
1;3;21;11;25;14;5,00
1;3;21;11;25;13;79,00
1;3;21;11;25;2;0,21
1;3;21;11;25;9;0,22
1;3;21;11;25;12;0,19
1;3;21;11;25;1;1274,00
1;3;21;11;25;8;1196,29
1;3;21;11;25;11;1229,78
1;3;21;11;25;4;92,37
1;3;21;11;25;15;-4,41
1;3;21;11;25;18;-4,60
1;3;21;11;25;19;-4,74
1;3;21;34;53;3;96,80
1;3;21;55;30;6;0,00
1;3;21;56;34;-1;60,00
1;3;22;8;59;6;0,00
1;3;22;28;47;5;0,00
1;3;22;28;47;14;10,00
1;3;22;28;47;13;4,00
1;3;22;28;47;2;0,13
1;3;22;28;47;9;0,13
1;3;22;28;47;12;0,12
1;3;22;28;47;1;1183,00
1;3;22;28;47;8;1274,09
1;3;22;28;47;11;1225,68
1;3;22;28;47;4;95,54
1;3;22;28;47;15;-4,63
1;3;22;28;47;18;-4,32
1;3;22;28;47;19;-4,06
1;3;22;32;31;16;13,42
1;3;22;35;3;3;94,24
1;3;22;49;7;-1;60,00
1;3;23;7;17;6;0,00
1;3;23;10;12;16;8,22
1;3;23;42;2;5;0,00
1;3;23;42;2;14;6,00
1;3;23;42;2;13;12,00
1;3;23;42;2;2;0,12
1;3;23;42;2;9;0,12
1;3;23;42;2;12;0,12
1;3;23;42;2;1;1931,00
1;3;23;42;2;8;1772,66
1;3;23;42;2;11;1620,21
1;3;23;42;2;4;100,00
1;3;23;42;2;15;-3,96
1;3;23;42;2;18;-4,00
1;3;23;42;2;19;-4,39
1;3;23;50;9;-1;50,00
1;3;23;56;6;3;87,44
1;4;0;24;19;16;3,79
1;4;0;26;47;5;50,00
1;4;0;26;47;14;10,00
1;4;0;26;47;13;37,00
1;4;0;26;47;2;0,18
1;4;0;26;47;9;0,19
1;4;0;26;47;12;0,19
1;4;0;26;47;1;1048,00
1;4;0;26;47;8;1014,46
1;4;0;26;47;11;935,34
1;4;0;26;47;4;97,37
1;4;0;26;47;15;-2,65
1;4;0;26;47;18;-2,79
1;4;0;26;47;19;-2,90
1;4;0;42;30;6;0,00
1;4;0;51;19;3;83,02
1;4;0;58;37;-1;40,00
1;4;1;11;31;5;69,00
1;4;1;11;31;14;12,00
1;4;1;11;31;13;72,00
1;4;1;11;31;2;0,03
1;4;1;11;31;9;0,03
1;4;1;11;31;12;0,03
1;4;1;11;31;1;1581,00
1;4;1;11;31;8;1671,12
1;4;1;11;31;11;1712,89
1;4;1;11;31;4;98,58
1;4;1;11;31;15;0,46
1;4;1;11;31;18;0,45
1;4;1;11;31;19;0,44
1;4;1;24;23;6;0,00
1;4;1;24;40;-1;70,00
1;4;1;24;44;3;84,42
1;4;1;39;9;16;3,00
1;4;2;0;27;3;81,57
1;4;2;30;28;5;0,00
1;4;2;30;28;14;27,00
1;4;2;30;28;13;14,00
1;4;2;30;28;2;0,14
1;4;2;30;28;9;0,15
1;4;2;30;28;12;0,13
1;4;2;30;28;1;1921,00
1;4;2;30;28;8;1876,82
1;4;2;30;28;11;1696,64
1;4;2;30;28;4;92,70
1;4;2;30;28;15;0,70
1;4;2;30;28;18;0,70
1;4;2;30;28;19;0,74
1;4;2;32;26;16;2,32
1;4;2;46;26;-1;60,00
1;4;2;56;46;6;26,00
1;4;3;14;5;6;0,00
1;4;3;14;7;3;82,83
1;4;3;17;32;-1;70,00
1;4;3;37;57;5;27,00
1;4;3;37;57;14;11,00
1;4;3;37;57;13;36,00
1;4;3;37;57;2;0,17
1;4;3;37;57;9;0,17
1;4;3;37;57;12;0,18
1;4;3;37;57;1;135,00
1;4;3;37;57;8;124,74
1;4;3;37;57;11;117,26
1;4;3;37;57;4;86,75
1;4;3;37;57;15;2,47
1;4;3;37;57;18;2,32
1;4;3;37;57;19;2,28
1;4;3;51;15;16;1,90
1;4;4;10;17;3;81,69
1;4;4;46;21;16;2,32
1;4;4;49;4;-1;60,00
1;4;4;53;57;6;0,00
1;4;4;56;48;5;51,00
1;4;4;56;48;14;0,00
1;4;4;56;48;13;39,00
1;4;4;56;48;2;0,10
1;4;4;56;48;9;0,10
1;4;4;56;48;12;0,09
1;4;4;56;48;1;1836,00
1;4;4;56;48;8;1698,30
1;4;4;56;48;11;1615,08
1;4;4;56;48;4;92,57
1;4;4;56;48;15;5,59
1;4;4;56;48;18;5,93
1;4;4;56;48;19;5,59
1;4;5;2;32;-1;60,00
1;4;5;36;33;16;2,68
1;4;5;50;34;3;83,10
1;4;5;52;27;5;13,00
1;4;5;52;27;14;29,00
1;4;5;52;27;13;24,00
1;4;5;52;27;2;0,12
1;4;5;52;27;9;0,13
1;4;5;52;27;12;0,11
1;4;5;52;27;1;1743,00
1;4;5;52;27;8;1584,39
1;4;5;52;27;11;1635,09
1;4;5;52;27;4;100,00
1;4;5;52;27;15;6,46
1;4;5;52;27;18;6,27
1;4;5;52;27;19;6,03
1;4;5;54;47;6;18,00
1;4;6;9;31;-1;60,00
1;4;6;11;10;6;15,00
1;4;6;22;0;5;51,00
1;4;6;22;0;14;0,00
1;4;6;22;0;13;59,00
1;4;6;22;0;2;0,09
1;4;6;22;0;9;0,08
1;4;6;22;0;12;0,10
1;4;6;22;0;1;467,00
1;4;6;22;0;8;479,14
1;4;6;22;0;11;484,41
1;4;6;22;0;4;86,51
1;4;6;22;0;15;8,13
1;4;6;22;0;18;7,72
1;4;6;22;0;19;7,16
1;4;6;32;26;3;83,58
1;4;6;41;4;16;3,00
1;4;7;7;33;16;3,79
1;4;7;15;34;-1;70,00
1;4;7;21;27;5;85,00
1;4;7;21;27;14;29,00
1;4;7;21;27;13;86,00
1;4;7;21;27;2;0,07
1;4;7;21;27;9;0,07
1;4;7;21;27;12;0,06
1;4;7;21;27;1;707,00
1;4;7;21;27;8;723,97
1;4;7;21;27;11;653,02
1;4;7;21;27;4;81,03
1;4;7;21;27;15;9,55
1;4;7;21;27;18;10,28
1;4;7;21;27;19;10,97
1;4;7;48;5;6;27,00
1;4;7;48;52;3;83,89
1;4;8;0;36;3;84,13
1;4;8;11;14;-1;60,00
1;4;8;19;18;16;5,20
1;4;8;23;50;5;27,00
1;4;8;23;50;14;11,00
1;4;8;23;50;13;15,00
1;4;8;23;50;2;0,15
1;4;8;23;50;9;0,14
1;4;8;23;50;12;0,15
1;4;8;23;50;1;2006,00
1;4;8;23;50;8;2176,51
1;4;8;23;50;11;2156,92
1;4;8;23;50;4;94,28
1;4;8;23;50;15;11,00
1;4;8;23;50;18;10,95
1;4;8;23;50;19;11,93
1;4;8;29;43;6;0,00
1;4;9;26;50;6;11,00
1;4;9;31;21;-1;80,00
1;4;9;46;46;3;87,32
1;4;9;46;50;16;8,49
1;4;9;58;41;5;0,00
1;4;9;58;41;14;25,00
1;4;9;58;41;13;0,00
1;4;9;58;41;2;17552,54
1;4;9;58;41;9;18289,75
1;4;9;58;41;12;18254,64
1;4;9;58;41;1;1384,00
1;4;9;58;41;8;1266,36
1;4;9;58;41;11;1171,38
1;4;9;58;41;4;96,99
1;4;9;58;41;15;10,50
1;4;9;58;41;18;10,33
1;4;9;58;41;19;10,67
1;4;10;13;35;3;94,59
1;4;10;16;38;16;13,42
1;4;10;25;10;-1;80,00
1;4;10;35;31;6;16,00
1;4;10;45;58;5;0,00
1;4;10;45;58;14;10,00
1;4;10;45;58;13;9,00
1;4;10;45;58;2;36154,45
1;4;10;45;58;9;38649,11
1;4;10;45;58;12;38142,95
1;4;10;45;58;1;1775,00
1;4;10;45;58;8;1601,05
1;4;10;45;58;11;1575,43
1;4;10;45;58;4;92,76
1;4;10;45;58;15;10,75
1;4;10;45;58;18;11,05
1;4;10;45;58;19;12,00
1;4;11;15;48;16;10,39
1;4;11;22;24;6;0,00
1;4;11;26;17;5;82,00
1;4;11;26;17;14;10,00
1;4;11;26;17;13;95,00
1;4;11;26;17;2;35928,18
1;4;11;26;17;9;35532,97
1;4;11;26;17;12;32910,22
1;4;11;26;17;1;2080,00
1;4;11;26;17;8;2098,72
1;4;11;26;17;11;2218,35
1;4;11;26;17;4;100,00
1;4;11;26;17;15;9,65
1;4;11;26;17;18;10,53
1;4;11;26;17;19;9,55
1;4;11;33;54;-1;80,00
1;4;11;57;31;3;91,37
1;4;12;5;5;3;88,80
1;4;12;5;28;5;15,00
1;4;12;5;28;14;1,00
1;4;12;5;28;13;17,00
1;4;12;5;28;2;71001,19
1;4;12;5;28;9;64895,09
1;4;12;5;28;12;69936,18
1;4;12;5;28;1;0,00
1;4;12;5;28;8;0,00
1;4;12;5;28;11;0,00
1;4;12;5;28;4;75,77
1;4;12;5;28;15;8,30
1;4;12;5;28;18;8,94
1;4;12;5;28;19;8,32
1;4;12;46;32;-1;80,00
1;4;12;56;30;6;12,00
1;4;12;57;13;16;9,49
1;4;13;1;31;3;88,10
1;4;13;18;57;5;0,00
1;4;13;18;57;14;13,00
1;4;13;18;57;13;0,00
1;4;13;18;57;2;62952,09
1;4;13;18;57;9;61189,43
1;4;13;18;57;12;58545,45
1;4;13;18;57;1;0,00
1;4;13;18;57;8;0,00
1;4;13;18;57;11;0,00
1;4;13;18;57;4;83,13
1;4;13;18;57;15;9,95
1;4;13;18;57;18;10,74
1;4;13;18;57;19;11,02
1;4;13;26;36;16;9,00
1;4;13;38;36;-1;80,00
1;4;13;52;13;6;9,00
1;4;14;2;35;16;9,95
1;4;14;5;26;3;89,17
1;4;14;25;47;5;0,00
1;4;14;25;47;14;36,00
1;4;14;25;47;13;0,00
1;4;14;25;47;2;53092,09
1;4;14;25;47;9;50596,77
1;4;14;25;47;12;54472,49
1;4;14;25;47;1;1516,00
1;4;14;25;47;8;1563,00
1;4;14;25;47;11;1520,80
1;4;14;25;47;4;97,37
1;4;14;25;47;15;9,22
1;4;14;25;47;18;9,96
1;4;14;25;47;19;10,23
1;4;14;56;52;-1;80,00
1;4;14;58;41;6;43,00
1;4;15;0;6;5;123,00
1;4;15;0;6;14;54,00
1;4;15;0;6;13;109,00
1;4;15;0;6;2;56268,20
1;4;15;0;6;9;54130,01
1;4;15;0;6;12;56268,20
1;4;15;0;6;1;0,00
1;4;15;0;6;8;0,00
1;4;15;0;6;11;0,00
1;4;15;0;6;4;86,68
1;4;15;0;6;15;9,10
1;4;15;0;6;18;8,75
1;4;15;0;6;19;8,13
1;4;15;28;59;16;11,22
1;4;15;45;13;3;90,52
1;4;15;45;14;-1;80,00
1;4;15;47;57;6;42,00
1;4;16;4;10;6;8,00
1;4;16;5;38;3;93,18
1;4;16;29;30;16;12,73
1;4;16;45;19;5;0,00
1;4;16;45;19;14;0,00
1;4;16;45;19;13;5,00
1;4;16;45;19;2;36592,12
1;4;16;45;19;9;36628,71
1;4;16;45;19;12;38604,69
1;4;16;45;19;1;0,00
1;4;16;45;19;8;0,00
1;4;16;45;19;11;0,00
1;4;16;45;19;4;83,62
1;4;16;45;19;15;11,35
1;4;16;45;19;18;11,43
1;4;16;45;19;19;10,57
1;4;16;48;53;-1;80,00
1;4;17;16;32;16;13,42
1;4;17;19;15;5;0,00
1;4;17;19;15;14;2,00
1;4;17;19;15;13;2,00
1;4;17;19;15;2;14183,11
1;4;17;19;15;9;14863,90
1;4;17;19;15;12;15587,23
1;4;17;19;15;1;1718,00
1;4;17;19;15;8;1700,82
1;4;17;19;15;11;1845,39
1;4;17;19;15;4;95,26
1;4;17;19;15;15;10,90
1;4;17;19;15;18;11,16
1;4;17;19;15;19;10,93
1;4;17;26;49;3;93,46
1;4;17;37;11;-1;80,00
1;4;17;41;51;6;0,00
1;4;18;4;26;16;12,37
1;4;18;18;43;5;0,00
1;4;18;18;43;14;0,00
1;4;18;18;43;13;0,00
1;4;18;18;43;2;0,16
1;4;18;18;43;9;0,17
1;4;18;18;43;12;0,15
1;4;18;18;43;1;0,00
1;4;18;18;43;8;0,00
1;4;18;18;43;11;0,00
1;4;18;18;43;4;81,15
1;4;18;18;43;15;10,15
1;4;18;18;43;18;9,18
1;4;18;18;43;19;9,96
1;4;18;34;1;3;91,09
1;4;18;52;19;6;12,00
1;4;18;55;30;-1;60,00
1;4;19;5;12;5;92,00
1;4;19;5;12;14;38,00
1;4;19;5;12;13;77,00
1;4;19;5;12;2;0,18
1;4;19;5;12;9;0,16
1;4;19;5;12;12;0,17
1;4;19;5;12;1;1245,00
1;4;19;5;12;8;1357,05
1;4;19;5;12;11;1458,83
1;4;19;5;12;4;97,88
1;4;19;5;12;15;7,64
1;4;19;5;12;18;8,30
1;4;19;5;12;19;8,09
1;4;19;35;31;-1;60,00
1;4;19;47;43;6;51,00
1;4;19;49;13;16;11,22
1;4;19;58;1;3;90,94
1;4;20;20;14;3;89,91
1;4;20;30;23;-1;60,00
1;4;20;32;25;6;88,00
1;4;20;35;51;16;9,49
1;4;20;42;1;5;81,00
1;4;20;42;1;14;84,00
1;4;20;42;1;13;91,00
1;4;20;42;1;2;0,17
1;4;20;42;1;9;0,16
1;4;20;42;1;12;0,17
1;4;20;42;1;1;0,00
1;4;20;42;1;8;0,00
1;4;20;42;1;11;0,00
1;4;20;42;1;4;83,17
1;4;20;42;1;15;8,74
1;4;20;42;1;18;8,48
1;4;20;42;1;19;8,83
1;4;21;2;27;5;177,00
1;4;21;2;27;14;25,00
1;4;21;2;27;13;188,00
1;4;21;2;27;2;0,09
1;4;21;2;27;9;0,09
1;4;21;2;27;12;0,09
1;4;21;2;27;1;0,00
1;4;21;2;27;8;0,00
1;4;21;2;27;11;0,00
1;4;21;2;27;4;73,05
1;4;21;2;27;15;6,46
1;4;21;2;27;18;5,83
1;4;21;2;27;19;5,40
1;4;21;22;38;3;86,76
1;4;21;30;19;6;20,00
1;4;21;43;49;-1;70,00
1;4;21;53;52;16;7,35
1;4;22;1;56;16;6,00
1;4;22;8;10;3;84,62
1;4;22;18;59;-1;60,00
1;4;22;29;42;5;0,00
1;4;22;29;42;14;0,00
1;4;22;29;42;13;0,00
1;4;22;29;42;2;0,03
1;4;22;29;42;9;0,02
1;4;22;29;42;12;0,03
1;4;22;29;42;1;0,00
1;4;22;29;42;8;0,00
1;4;22;29;42;11;0,00
1;4;22;29;42;4;80,90
1;4;22;29;42;15;4,94
1;4;22;29;42;18;4,50
1;4;22;29;42;19;4,41
1;4;22;47;41;6;0,00
1;4;23;15;14;3;85,13
1;4;23;16;14;6;0,00
1;4;23;35;33;16;4,24
1;4;23;46;46;5;80,00
1;4;23;46;46;14;8,00
1;4;23;46;46;13;71,00
1;4;23;46;46;2;0,13
1;4;23;46;46;9;0,14
1;4;23;46;46;12;0,14
1;4;23;46;46;1;0,00
1;4;23;46;46;8;0,00
1;4;23;46;46;11;0,00
1;4;23;46;46;4;74,04
1;4;23;46;46;15;4,20
1;4;23;46;46;18;4,11
1;4;23;46;46;19;3,73
1;4;23;52;25;-1;60,00
1;5;0;8;47;3;83,63
1;5;0;9;59;6;0,00
1;5;0;32;32;-1;60,00
1;5;0;47;41;5;0,00
1;5;0;47;41;14;15,00
1;5;0;47;41;13;6,00
1;5;0;47;41;2;0,17
1;5;0;47;41;9;0,17
1;5;0;47;41;12;0,18
1;5;0;47;41;1;0,00
1;5;0;47;41;8;0,00
1;5;0;47;41;11;0,00
1;5;0;47;41;4;76,10
1;5;0;47;41;15;1,13
1;5;0;47;41;18;1,06
1;5;0;47;41;19;1,04
1;5;0;53;44;16;4,50
1;5;1;5;58;16;4,11
1;5;1;22;27;-1;60,00
1;5;1;34;45;6;23,00
1;5;1;41;44;3;85,00
1;5;1;48;49;5;18,00
1;5;1;48;49;14;20,00
1;5;1;48;49;13;24,00
1;5;1;48;49;2;0,16
1;5;1;48;49;9;0,14
1;5;1;48;49;12;0,15
1;5;1;48;49;1;0,00
1;5;1;48;49;8;0,00
1;5;1;48;49;11;0,00
1;5;1;48;49;4;76,32
1;5;1;48;49;15;-0,79
1;5;1;48;49;18;-0,83
1;5;1;48;49;19;-0,88
1;5;2;1;29;3;84,13
1;5;2;32;48;-1;60,00
1;5;2;42;58;5;74,00
1;5;2;42;58;14;0,00
1;5;2;42;58;13;70,00
1;5;2;42;58;2;0,03
1;5;2;42;58;9;0,03
1;5;2;42;58;12;0,03
1;5;2;42;58;1;0,00
1;5;2;42;58;8;0,00
1;5;2;42;58;11;0,00
1;5;2;42;58;4;81,87
1;5;2;42;58;15;-1,49
1;5;2;42;58;18;-1,54
1;5;2;42;58;19;-1,62
1;5;2;48;32;6;0,00
1;5;2;55;1;16;4,86
1;5;3;15;25;3;88,81
1;5;3;25;1;5;11,00
1;5;3;25;1;14;0,00
1;5;3;25;1;13;22,00
1;5;3;25;1;2;0,19
1;5;3;25;1;9;0,17
1;5;3;25;1;12;0,19
1;5;3;25;1;1;117,00
1;5;3;25;1;8;113,14
1;5;3;25;1;11;103,30
1;5;3;25;1;4;72,42
1;5;3;25;1;15;-3,08
1;5;3;25;1;18;-3,13
1;5;3;25;1;19;-3,43
1;5;3;35;23;6;0,00
1;5;3;36;44;16;7,35
1;5;3;38;21;-1;60,00
1;5;4;1;56;-1;50,00
1;5;4;5;49;3;89,73
1;5;4;14;36;16;10,06
1;5;4;33;24;5;23,00
1;5;4;33;24;14;4,00
1;5;4;33;24;13;8,00
1;5;4;33;24;2;0,08
1;5;4;33;24;9;0,07
1;5;4;33;24;12;0,08
1;5;4;33;24;1;1823,00
1;5;4;33;24;8;1921,44
1;5;4;33;24;11;2009,83
1;5;4;33;24;4;100,00
1;5;4;33;24;15;-3,41
1;5;4;33;24;18;-3,42
1;5;4;33;24;19;-3,51
1;5;4;48;18;6;0,00
